duration,total_packets,total_bytes,flow_packets_per_sec,flow_bytes_per_sec,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,fwd_pkt_ratio,bwd_pkt_ratio,fwd_byte_ratio,bwd_byte_ratio,syn_count,fin_count,psh_count,ack_count,rst_count,syn_ratio,fin_ratio,psh_ratio,syn_per_packet,avg_packet_size,max_packet_size,min_packet_size,packet_size_variance,burst_rate,is_idle_flow,is_short_flow,is_long_flow,is_unidirectional,is_high_rate,is_tcp,is_udp,is_icmp,label
5.648019,4,0,0.708212915,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999999965385,1,0,0,0,0,1,0,0,WEB_ATTACK
5.7e-05,2,6,35087.7193,105263.1579,1,1,0,6,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.5,0.0,3.0,6,0,12.0,2.0000000001,0,1,0,0,1,1,0,0,PORTSCAN
98.402603,12,11944,0.121947994,121.378903,6,6,349,11595,0.5,0.5,0.0292196918955123,0.9707803081044876,0,0,0,1,0,0.0,0.0,0.0,0.0,995.3333333,4355,0,2947599.859,12.000000040228382,1,0,1,0,0,1,0,0,DOS
70.822262,12,11663,0.169438248,164.6798573,8,4,56,11607,0.6666666666666666,0.3333333333333333,0.0048015090457,0.9951984909543,0,0,0,1,0,0.0,0.0,0.0,0.0,972.4166667,11595,0,10300000.0,11.999999992676976,1,0,1,0,0,1,0,0,DDOS
18.423907,4,12,0.217109216,0.651327647,2,2,0,12,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.25,0.0,3.0,6,0,10.8,4.000000004426912,1,0,0,0,0,1,0,0,PORTSCAN
0.899893,8,11633,8.889945805,12927.09244,3,5,26,11607,0.375,0.625,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.125,0.0,1454.125,5840,0,6523729.278,8.000000000298865,0,1,0,0,0,1,0,0,DDOS
5.863568,4,0,0.682178496,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999999433728,1,0,0,0,0,1,0,0,WEB_ATTACK
0.012043,6,41,498.2147305,3404.467325,4,2,0,41,0.6666666666666666,0.3333333333333333,0.0,1.0,0,0,1,0,0,0.0,0.0,0.1666666666666666,0.0,6.833333333,41,0,240.1428571,5.999999999411499,0,1,0,0,1,1,0,0,PORTSCAN
7.035853,4,24,0.56851671,3.41110026,4,0,24,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.5,6,6,0.0,3.9999999996036304,1,0,0,1,0,1,0,0,DDOS
18.425386,4,12,0.217091788,0.651275365,2,2,0,12,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.25,0.0,3.0,6,0,10.8,3.999999991330168,1,0,0,0,0,1,0,0,PORTSCAN
0.000773,3,10,3880.983182,12936.61061,2,1,8,2,0.6666666666666666,0.3333333333333333,0.8,0.2,0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,4.0,6,2,4.0,2.999999999686,0,1,0,0,1,1,0,0,PORTSCAN
2e-05,2,8,100000.0,400000.0,1,1,2,6,0.5,0.5,0.25,0.75,0,0,1,0,0,0.0,0.0,0.5,0.0,5.0,6,2,5.333333333,2.0,0,1,0,0,1,1,0,0,PORTSCAN
5.033027,4,0,0.794750356,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000007612,1,0,0,0,0,1,0,0,WEB_ATTACK
2.9e-05,2,6,68965.51724,206896.5517,1,1,0,6,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.5,0.0,3.0,6,0,12.0,1.99999999996,0,1,0,0,1,1,0,0,PORTSCAN
0.712126,8,11633,11.23396702,16335.5923,3,5,26,11607,0.375,0.625,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.125,0.0,1454.125,7215,0,7025604.278,7.99999999808452,0,1,0,0,0,1,0,0,DDOS
0.01794,9,11627,501.6722408,648104.7938,3,6,26,11601,0.3333333333333333,0.6666666666666666,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1291.888889,4380,0,2706820.456,8.999999999952001,0,1,0,0,1,1,0,0,DDOS
0.004293,6,20,1397.624039,4658.746797,4,2,0,20,0.6666666666666666,0.3333333333333333,0.0,1.0,0,0,1,0,0,0.0,0.0,0.1666666666666666,0.0,3.333333333,20,0,57.14285714,5.999999999427,0,1,0,0,1,1,0,0,PORTSCAN
8.004094,11,11657,1.374296704,1456.379698,7,4,50,11607,0.6363636363636364,0.3636363636363636,0.0042892682508364,0.9957107317491636,0,0,0,1,0,0.0,0.0,0.0,0.0,1060.272727,11595,0,11200000.0,11.000000002706177,0,0,0,0,0,1,0,0,DDOS
0.001044,4,0,3831.417625,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.0000000005,0,1,0,0,1,1,0,0,PORTSCAN
5.825126,4,0,0.686680425,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.9999999973585503,1,0,0,0,0,1,0,0,WEB_ATTACK
83.967326,17,11978,0.202459704,142.6507258,10,7,383,11595,0.5882352941176471,0.4117647058823529,0.0319752880280514,0.9680247119719486,0,0,0,1,0,0.0,0.0,0.0,0.0,704.5882353,5792,0,2253153.203,16.999999967631503,1,0,1,0,0,1,0,0,DOS
5.609658,4,0,0.713055947,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.9999999975361256,1,0,0,0,0,1,0,0,WEB_ATTACK
0.000518,3,10,5791.505792,19305.01931,2,1,8,2,0.6666666666666666,0.3333333333333333,0.8,0.2,0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,4.0,6,2,4.0,3.000000000256,0,1,0,0,1,1,0,0,PORTSCAN
0.001106,4,0,3616.636528,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999999968,0,1,0,0,1,1,0,0,PORTSCAN
97.481805,13,11902,0.13335822,122.0945796,7,6,307,11595,0.5384615384615384,0.4615384615384615,0.0257939842043354,0.9742060157956646,0,0,0,1,0,0.0,0.0,0.0,0.0,915.5384615,5792,0,2782089.978,12.9999999971871,1,0,1,0,0,1,0,0,DOS
86.045141,15,11918,0.174327101,138.5086928,9,6,323,11595,0.6,0.4,0.0271018627286457,0.9728981372713542,0,0,0,1,0,0.0,0.0,0.0,0.0,794.5333333,4344,0,1935427.583,14.999999985666244,1,0,1,0,0,1,0,0,DOS
1.247062,6,11627,4.811308499,9323.513987,3,3,26,11601,0.5,0.5,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1666666666666666,0.0,1937.833333,11595,0,19200000.0,5.999999999379938,0,1,0,0,0,1,0,0,DDOS
12.118706,4,24,0.330068243,1.98040946,4,0,24,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.5,6,6,0.0,3.999999996853558,1,0,0,1,0,1,0,0,DDOS
99.256581,13,11953,0.130973683,120.4252643,8,5,358,11595,0.6153846153846154,0.3846153846153846,0.0299506400066928,0.9700493599933072,0,0,0,1,0,0.0,0.0,0.0,0.0,919.4615385,10136,0,7289091.104,12.999999975557824,1,0,1,0,0,1,0,0,DOS
5.263155,4,0,0.760000418,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.99999999999879,1,0,0,0,0,1,0,0,WEB_ATTACK
0.85101,9,11627,10.57566891,13662.58916,3,6,26,11601,0.3333333333333333,0.6666666666666666,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1291.888889,7300,0,5102842.678,8.9999999990991,0,1,0,0,0,1,0,0,DDOS
5.000587,4,0,0.799906091,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999999875417,1,0,0,0,0,1,0,0,WEB_ATTACK
0.000512,3,10,5859.375,19531.25,2,1,8,2,0.6666666666666666,0.3333333333333333,0.8,0.2,0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,4.0,6,2,4.0,3.0,0,1,0,0,1,1,0,0,PORTSCAN
0.659593,9,11627,13.64477792,17627.53698,3,6,26,11601,0.3333333333333333,0.6666666666666666,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1291.888889,4380,0,2706820.456,9.000000002586559,0,1,0,0,0,1,0,0,DDOS
84.283141,13,11927,0.154241997,141.5111001,7,6,332,11595,0.5384615384615384,0.4615384615384615,0.0278360023476146,0.9721639976523854,0,0,0,1,0,0.0,0.0,0.0,0.0,917.4615385,4344,0,2454724.379,12.999999981272577,1,0,1,0,0,1,0,0,DOS
5.685252,4,0,0.703574793,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999999052836,1,0,0,0,0,1,0,0,WEB_ATTACK
5.558846,4,0,0.719573811,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000982106,1,0,0,0,0,1,0,0,WEB_ATTACK
5.874411,4,0,0.68091933,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.00000000226463,1,0,0,0,0,1,0,0,WEB_ATTACK
34.201964,307,116081,8.976092718,3393.98638,203,104,43906,72175,0.6612377850162866,0.3387622149837133,0.3782358870099327,0.6217641129900673,0,0,1,0,0,0.0,0.0,0.003257328990228,0.0,378.1140065,1067,0,130019.9447,307.00000000169814,0,0,0,0,0,1,0,0,WEB_ATTACK
0.478747,9,11633,18.79907341,24298.84678,3,6,26,11607,0.3333333333333333,0.6666666666666666,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1292.555556,5840,0,4572451.567,8.99999999781727,0,1,0,0,0,1,0,0,DDOS
76.865132,4,14,0.0520392,0.182137201,2,2,2,12,0.5,0.5,0.1428571428571428,0.8571428571428571,0,0,1,0,0,0.0,0.0,0.25,0.0,4.0,6,0,7.2,3.9999999771744,1,0,1,0,0,1,0,0,PORTSCAN
97.281777,12,11976,0.12335301,123.1063039,7,5,381,11595,0.5833333333333334,0.4166666666666667,0.031813627254509,0.968186372745491,0,0,0,1,0,0.0,0.0,0.0,0.0,998.0,4344,0,2941610.192,12.00000001109877,1,0,1,0,0,1,0,0,DOS
5.134893,4,0,0.7789841,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.0000000022013,1,0,0,0,0,1,0,0,WEB_ATTACK
0.145624,9,11633,61.80299951,79883.81036,3,6,26,11607,0.3333333333333333,0.6666666666666666,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1292.555556,5755,0,4544873.789,9.00000000064424,0,1,0,0,1,1,0,0,DDOS
0.000589,3,10,5093.378608,16977.92869,2,1,8,2,0.6666666666666666,0.3333333333333333,0.8,0.2,0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,4.0,6,2,4.0,3.000000000112,0,1,0,0,1,1,0,0,PORTSCAN
0.000461,4,0,8676.789588,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000068,0,1,0,0,1,1,0,0,PORTSCAN
0.000827,3,10,3627.569528,12091.89843,2,1,8,2,0.6666666666666666,0.3333333333333333,0.8,0.2,0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,4.0,6,2,4.0,2.999999999656,0,1,0,0,1,1,0,0,PORTSCAN
0.324074,9,11633,27.77143492,35896.12249,3,6,26,11607,0.3333333333333333,0.6666666666666666,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1292.555556,4380,0,3625073.789,9.00000000026408,0,1,0,0,0,1,0,0,DDOS
0.910418,8,11633,8.787172486,12777.64719,3,5,26,11607,0.375,0.625,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.125,0.0,1454.125,7300,0,7087654.278,8.000000000359147,0,1,0,0,0,1,0,0,DDOS
5.94537,4,0,0.672792442,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.00000000089354,1,0,0,0,0,1,0,0,WEB_ATTACK
9.84579,4,24,0.406265013,2.437590077,4,0,24,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.5,6,6,0.0,4.00000000234527,1,0,0,1,0,1,0,0,DDOS
99.59284,15,11947,0.150613237,119.9584227,9,6,352,11595,0.6,0.4,0.029463463631037,0.9705365363689628,0,0,0,1,0,0.0,0.0,0.0,0.0,796.4666667,4344,0,2488722.496,15.00000001442308,1,0,1,0,0,1,0,0,DOS
0.00632,8,295,1265.822785,46677.21519,5,3,168,127,0.625,0.375,0.5694915254237288,0.4305084745762711,0,0,1,0,0,0.0,0.0,0.125,0.0,36.875,168,0,4335.444444,8.0000000012,0,1,0,0,1,1,0,0,PORTSCAN
0.00013,2,8,15384.61538,61538.46154,1,1,2,6,0.5,0.5,0.25,0.75,0,0,1,0,0,0.0,0.0,0.5,0.0,5.0,6,2,5.333333333,1.9999999994,0,1,0,0,1,1,0,0,PORTSCAN
1.681843,8,11633,4.756686563,6916.816849,3,5,26,11607,0.375,0.625,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.125,0.0,1454.125,5840,0,6523729.278,7.999999999175609,0,1,0,0,0,1,0,0,DDOS
0.010005,6,41,599.7001499,4097.951024,4,2,0,41,0.6666666666666666,0.3333333333333333,0.0,1.0,0,0,1,0,0,0.0,0.0,0.1666666666666666,0.0,6.833333333,41,0,240.1428571,5.999999999749501,0,1,0,0,1,1,0,0,PORTSCAN
1.721114,9,11633,5.229171339,6758.994465,3,6,26,11607,0.3333333333333333,0.6666666666666666,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1292.555556,5840,0,4572451.567,8.999999999951646,0,1,0,0,0,1,0,0,DDOS
5.562293,4,0,0.719127885,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000840306,1,0,0,0,0,1,0,0,WEB_ATTACK
9.5e-05,2,8,21052.63158,84210.52632,1,1,2,6,0.5,0.5,0.25,0.75,0,0,1,0,0,0.0,0.0,0.5,0.0,5.0,6,2,5.333333333,2.0000000001,0,1,0,0,1,1,0,0,PORTSCAN
9.6e-05,2,8,20833.33333,83333.33333,1,1,2,6,0.5,0.5,0.25,0.75,0,0,1,0,0,0.0,0.0,0.5,0.0,5.0,6,2,5.333333333,1.99999999968,0,1,0,0,1,1,0,0,PORTSCAN
0.000216,2,6,9259.259259,27777.77778,1,1,0,6,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.5,0.0,3.0,6,0,12.0,1.999999999944,0,1,0,0,1,1,0,0,PORTSCAN
9.9347,4,24,0.402629168,2.415775011,4,0,24,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.5,6,6,0.0,3.9999999953296,1,0,0,1,0,1,0,0,DDOS
5.646562,4,0,0.708395657,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999997781234,1,0,0,0,0,1,0,0,WEB_ATTACK
0.000625,4,0,6400.0,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.0,0,1,0,0,1,1,0,0,PORTSCAN
11.769829,14,12318,1.189482022,1046.574254,8,6,686,11632,0.5714285714285714,0.4285714285714285,0.0556908589056665,0.9443091410943336,0,0,1,0,0,0.0,0.0,0.0714285714285714,0.0,879.8571429,4392,0,2635847.886,13.999999997514236,0,0,0,0,0,1,0,0,DOS
0.000696,4,0,5747.126437,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000152,0,1,0,0,1,1,0,0,PORTSCAN
18.359679,4,12,0.217868733,0.653606199,2,2,0,12,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.25,0.0,3.0,6,0,10.8,4.000000002016707,1,0,0,0,0,1,0,0,PORTSCAN
86.100584,12,11657,0.139371877,135.3881641,8,4,56,11601,0.6666666666666666,0.3333333333333333,0.0048039804409367,0.9951960195590632,0,0,0,1,0,0.0,0.0,0.0,0.0,971.9166667,7215,0,5064817.308,12.000000002876169,1,0,1,0,0,1,0,0,DDOS
5.049269,4,0,0.79219388,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.00000000027372,1,0,0,0,0,1,0,0,WEB_ATTACK
0.01099,3,12,272.9754322,1091.901729,2,1,12,0,0.6666666666666666,0.3333333333333333,1.0,0.0,0,1,0,0,0,0.0,0.3333333333333333,0.0,0.0,6.0,6,0,9.0,2.999999999878,0,1,0,0,1,1,0,0,DOS
5.364702,4,0,0.745614575,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.00000000173165,1,0,0,0,0,1,0,0,WEB_ATTACK
102.64654,17,2547,0.165616883,24.81330593,14,3,2541,6,0.8235294117647058,0.1764705882352941,0.9976442873969376,0.0023557126030624,0,0,1,0,0,0.0,0.0,0.0588235294117647,0.0,149.8235294,231,0,13329.79412,17.00000000553482,1,0,1,0,0,1,0,0,DOS
4e-05,2,8,50000.0,200000.0,1,1,2,6,0.5,0.5,0.25,0.75,0,0,1,0,0,0.0,0.0,0.5,0.0,5.0,6,2,5.333333333,2.0,0,1,0,0,1,1,0,0,PORTSCAN
1.605655,8,11633,4.982390364,7245.018388,3,5,26,11607,0.375,0.625,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.125,0.0,1454.125,7215,0,7025604.278,7.99999999990842,0,1,0,0,0,1,0,0,DDOS
7.963811,5,30,0.627840113,3.767040679,5,0,30,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.2,6,6,0.0,4.999999998150643,1,0,0,1,0,1,0,0,DDOS
5.277739,4,0,0.757900305,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999997810396,1,0,0,0,0,1,0,0,WEB_ATTACK
83.511535,15,11997,0.179615906,143.6568014,9,6,402,11595,0.6,0.4,0.0335083770942735,0.9664916229057264,0,0,0,1,0,0.0,0.0,0.0,0.0,799.8,5792,0,3051739.763,15.000000020475708,1,0,1,0,0,1,0,0,DOS
0.003312,5,0,1509.661836,0.0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.000000000831999,0,1,0,1,1,1,0,0,PORTSCAN
5.988735,4,0,0.667920688,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.00000000144968,1,0,0,0,0,1,0,0,WEB_ATTACK
99.390963,13,12008,0.1307966,120.815813,6,7,413,11595,0.4615384615384615,0.5384615384615384,0.0343937375083277,0.9656062624916724,0,1,0,0,0,0.0,0.0769230769230769,0.0,0.0,924.1538462,4344,0,2126995.824,13.0000000311258,1,0,1,0,0,1,0,0,DOS
5.078793,4,0,0.787588705,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000001833065,1,0,0,0,0,1,0,0,WEB_ATTACK
1.210351,9,11627,7.435859515,9606.304287,3,6,26,11601,0.3333333333333333,0.6666666666666666,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1291.888889,4380,0,2706820.456,8.999999999839764,0,1,0,0,0,1,0,0,DDOS
5.807178,4,0,0.68880272,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.00000000192416,1,0,0,0,0,1,0,0,WEB_ATTACK
0.032911,7,11627,212.6948437,353286.1353,3,4,26,11601,0.4285714285714285,0.5714285714285714,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1428571428571428,0.0,1661.0,10135,0,12600000.0,7.000000001010701,0,1,0,0,1,1,0,0,DDOS
0.883064,5,30,5.662103766,33.9726226,5,0,30,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.2,6,6,0.0,5.000000000019024,0,1,0,1,0,1,0,0,DDOS
0.010632,6,41,564.3340858,3856.282919,4,2,0,41,0.6666666666666666,0.3333333333333333,0.0,1.0,0,0,1,0,0,0.0,0.0,0.1666666666666666,0.0,6.833333333,41,0,240.1428571,6.000000000225601,0,1,0,0,1,1,0,0,PORTSCAN
1.14945,9,11971,7.829831659,10414.54609,4,5,376,11595,0.4444444444444444,0.5555555555555556,0.031409238994236,0.968590761005764,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1330.111111,7240,0,6344327.656,9.00000000043755,0,1,0,0,0,1,0,0,DOS
5.218606,4,0,0.766488215,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.99999999772829,1,0,0,0,0,1,0,0,WEB_ATTACK
5.567801,4,0,0.718416481,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.0000000013282815,1,0,0,0,0,1,0,0,WEB_ATTACK
66.975039,308,232369,4.598728192,3469.486595,203,105,48783,183586,0.6590909090909091,0.3409090909090909,0.2099376422844699,0.79006235771553,0,0,1,0,0,0.0,0.0,0.0032467532467532,0.0,754.4448052,1869,0,592795.6136,308.0000000095995,0,0,1,0,0,1,0,0,WEB_ATTACK
85.016357,14,11897,0.164674193,139.9377769,9,5,302,11595,0.6428571428571429,0.3571428571428571,0.025384550727074,0.974615449272926,0,0,0,1,0,0.0,0.0,0.0,0.0,849.7857143,5792,0,2931430.41,13.9999999807749,1,0,1,0,0,1,0,0,DOS
11.487974,9,3824,0.783427957,332.8698341,5,4,299,3525,0.5555555555555556,0.4444444444444444,0.0781903765690376,0.9218096234309624,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,424.8888889,3525,0,1228080.933,9.000000000889118,1,0,0,0,0,1,0,0,DOS
74.993704,13,11663,0.173347885,155.519722,8,5,56,11607,0.6153846153846154,0.3846153846153846,0.0048015090457,0.9951984909543,0,0,0,1,0,0.0,0.0,0.0,0.0,897.6153846,10135,0,7317264.423,12.99999997671604,1,0,1,0,0,1,0,0,DDOS
7.005239,13,11651,1.855753958,1663.183797,7,6,50,11601,0.5384615384615384,0.4615384615384615,0.0042914771264269,0.995708522873573,0,0,0,1,0,0.0,0.0,0.0,0.0,896.6923077,5840,0,2823119.94,13.000000000985963,0,0,0,0,0,1,0,0,DDOS
5.458024,4,0,0.73286596,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.99999999846304,1,0,0,0,0,1,0,0,WEB_ATTACK
0.000538,3,10,5576.208178,18587.36059,2,1,8,2,0.6666666666666666,0.3333333333333333,0.8,0.2,0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,4.0,6,2,4.0,2.999999999764,0,1,0,0,1,1,0,0,PORTSCAN
36.761383,4,12,0.108809834,0.326429503,2,2,0,12,0.5,0.5,0.0,1.0,0,0,1,0,0,0.0,0.0,0.25,0.0,3.0,6,0,10.8,3.999999981840422,1,0,0,0,0,1,0,0,PORTSCAN
5.175958,4,0,0.772803798,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000688484,1,0,0,0,0,1,0,0,WEB_ATTACK
2.2e-05,2,8,90909.09091,363636.3636,1,1,2,6,0.5,0.5,0.25,0.75,0,0,1,0,0,0.0,0.0,0.5,0.0,5.0,6,2,5.333333333,2.00000000002,0,1,0,0,1,1,0,0,PORTSCAN
5.397451,4,0,0.741090563,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,4.000000000354913,1,0,0,0,0,1,0,0,WEB_ATTACK
1.825344,9,11627,4.930577469,6369.758248,3,6,26,11601,0.3333333333333333,0.6666666666666666,0.0022361744216048,0.9977638255783952,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1291.888889,4380,0,2706820.456,8.999999999574337,0,1,0,0,0,1,0,0,DDOS
0.042466,9,11633,211.9342533,273936.7965,3,6,26,11607,0.3333333333333333,0.6666666666666666,0.0022350210607753,0.9977649789392248,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1292.555556,5840,0,4572451.567,9.0000000006378,0,1,0,0,1,1,0,0,DDOS
85.01708,12,11955,0.141148108,140.6188027,5,7,360,11595,0.4166666666666667,0.5833333333333334,0.0301129234629861,0.9698870765370138,0,1,0,0,0,0.0,0.0833333333333333,0.0,0.0,996.75,5792,0,2942291.077,11.99999998968464,1,0,1,0,0,1,0,0,DOS
8.525193,8,753,0.938395178,88.3264461,4,4,383,370,0.5,0.5,0.5086321381142098,0.4913678618857902,0,0,1,0,0,0.0,0.0,0.125,0.0,94.125,383,0,27573.5,8.000000002719354,1,0,0,0,0,1,0,0,WEB_ATTACK
4.095921,5,30,1.220726669,7.324360016,5,0,30,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.2,6,6,0.0,4.999999998817149,0,1,0,1,0,1,0,0,DDOS
6.006292,9,11613,1.498428648,1933.472432,3,6,18,11595,0.3333333333333333,0.6666666666666666,0.0015499870834409,0.998450012916559,0,0,1,0,0,0.0,0.0,0.1111111111111111,0.0,1290.333333,5792,0,3633940.9,9.000000001053216,0,0,0,0,0,1,0,0,PORTSCAN
5.049441,4,0,0.792166895,0.0,3,1,0,0,0.75,0.25,0.0,0.0,0,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0,0,0.0,3.999999998455695,1,0,0,0,0,1,0,0,WEB_ATTACK
0.023654,4,24,169.1045912,1014.627547,4,0,24,0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.5,6,6,0.0,4.0000000002448,0,1,0,1,1,1,0,0,DDOS
84.382143,14,11976,0.16591188,141.9257627,8,6,381,11595,0.5714285714285714,0.4285714285714285,0.031813627254509,0.968186372745491,0,0,0,1,0,0.0,0.0,0.0,0.0,855.4285714,5792,0,2626774.543,13.99999998355884,1,0,1,0,0,1,0,0,DOS
